country,city,property_type,bedrooms,furnished,amenities_count,amenities_list,included_bills,included_bills_total,price,area_average_rent,deposit_amount,landlord_verified,reputation_score,nationality_mismatch,min_stay_months,thumbs_up_count,thumbs_down_count,average_review_rating,rental_description,reviews,is_scam,label
Czech Republic,Brno,flat,2,1,4,"Balcony, Bike Storage, CCTV/Security, WiFi","Council Tax, Gas/Heating, Water",238,1160,1286.85,1265,1,26,FALSE,12,50,23,2,Newly built apartment with high specification throughout. Smart heating system installed.,Communication with landlord was excellent. Very reasonable person.,0,Not Scam
Indonesia,Surabaya,house,2,0,12,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Council Tax, Gym, WiFi",308,312,345,396,1,71,TRUE,1,23,24,4,Comfortable 2-bed apartment close to university. Great for professionals or students.,Smooth handover and honest deposit return. Would rent here again.,0,Not Scam
Colombia,Medellin,studio,0,0,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",,0,313,688,802,0,14,TRUE,6,36,12,5,This property is priced extremely low due to landlord emergency. Act fast before it is gone.,Landlord refused every request for a viewing before payment.,1,Scam
United States,Las Vegas,house,3,0,6,"Balcony, CCTV/Security, Lift/Elevator, Parking, Pool, WiFi","Council Tax, Gym",249,1222,2294.25,2706,0,69,FALSE,3,19,28,5,Keys will be shipped once deposit is sent. I have done this before and it is perfectly safe.,No phone number given. Email only contact is extremely suspicious.,1,Scam
Cambodia,Koh Rong And Koh Rong Samloem,studio,0,1,10,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Pool, WiFi","Electricity, TV Licence, WiFi",212,272,506,749,0,8,FALSE,6,24,24,5,Best deal in the city — priced to go fast. No viewings before deposit secured. Safe neighbourhood.,Deposit demanded before any contract or tenancy agreement provided.,1,Scam
Spain,Seville,house,3,1,11,"Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Washing Machine, WiFi",,0,1896,1712.64,2318,0,92,TRUE,12,41,5,3,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
Kazakhstan,Kostanay,flat,3,1,7,"Balcony, Bike Storage, Laundry Room, Parking, Pool, Washing Machine, WiFi","Gas/Heating, Water",284,1237,1158.34,1204,0,39,FALSE,3,59,16,4,Immaculate flat on a high floor with panoramic views. Recently refurbished throughout.,One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Hungary,Budapest,flat,2,1,4,"Dishwasher, Lift/Elevator, Parking, Pool","Gym, Laundry Room, Water",338,622,1467.4,2123,0,48,FALSE,3,16,2,2,Dream flat in city centre at student budget prices. Contact via email. Looking for trustworthy person only.,Landlord refused every request for a viewing before payment.,1,Scam
Switzerland,Canton Of Fribourg,flat,2,1,8,"Balcony, Bike Storage, Concierge, Garden, Lift/Elevator, Parking, Washing Machine, WiFi","Electricity, Gas/Heating, TV Licence, WiFi",58,1345,2573.7,3222,0,54,FALSE,1,39,10,3,Owner-managed property well below market. No credit checks needed. Just a deposit and it is yours.,Multiple people reporting this same listing on local Facebook groups.,1,Scam
Argentina,Rosario,flat,2,0,11,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",Laundry Room,288,480,429,369,0,31,FALSE,6,5,10,4,"Comfortable house in a family-friendly neighbourhood. Private garden, driveway parking.",Smooth handover and honest deposit return. Would rent here again.,0,Not Scam
Morocco,Rabat,flat,1,0,5,"Bike Storage, Concierge, Gym, Laundry Room, Lift/Elevator","Council Tax, Parking, WiFi",55,1253,1305,1611,0,94,TRUE,6,60,24,1,"Cosy top-floor apartment with city views. South-facing living room, very bright and warm.",Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Spain,Malaga,house,2,1,4,"Balcony, Dishwasher, Laundry Room, WiFi","Gas/Heating, Gym",303,2250,2180.8,2549,0,56,TRUE,3,59,10,4,Bright 1-bedroom flat with double glazing and newly fitted kitchen. Close to bus routes and local shops.,Lived here for 2 years with no problems. Great neighbours too.,0,Not Scam
United States,Seattle,house,3,1,4,"CCTV/Security, Garden, Laundry Room, Lift/Elevator","Laundry Room, Parking",270,3829,4099.75,4491,0,45,FALSE,3,32,4,5,Ground floor flat with private entrance. Includes allocated parking space.,Lived here for 2 years with no problems. Great neighbours too.,0,Not Scam
Singapore,Newton / Novena,flat,1,0,2,"Balcony, CCTV/Security","Gym, Parking",226,2296,2695,3813,0,35,TRUE,1,51,10,1,"Recently renovated property with high-quality fixtures. Energy-efficient boiler, low bills.",Did not have a single issue during our 18-month tenancy.,0,Not Scam
Montenegro,Podgorica,flat,2,0,8,"Bike Storage, CCTV/Security, Dishwasher, Laundry Room, Lift/Elevator, Pool, Washing Machine, WiFi","Laundry Room, TV Licence, Water, WiFi",349,904,869,994,1,93,TRUE,12,28,28,3,Comfortable 2-bed apartment close to university. Great for professionals or students.,Straightforward process from viewing to move-in. Very professional.,0,Not Scam
France,Marseille,studio,0,0,4,"Bike Storage, Concierge, Dishwasher, Garden","Gas/Heating, Gym, Laundry Room, Parking",292,390,772,675,0,29,TRUE,3,12,19,1,Beautiful flat offered cheap because of relationship breakdown. Landlord wants quick let only.,Multiple people reporting this same listing on local Facebook groups.,1,Scam
Colombia,Barranquilla,flat,2,0,8,"Balcony, CCTV/Security, Concierge, Dishwasher, Laundry Room, Lift/Elevator, Pool, Washing Machine","Gas/Heating, Gym, Laundry Room, WiFi",262,422,420,532,0,28,FALSE,12,29,10,3,"Stylish apartment in a converted Victorian building. High ceilings, period features retained.","Nice area, well-managed building. Landlord was easy to deal with.",0,Not Scam
Kazakhstan,Almaty,house,2,1,2,"CCTV/Security, Garden","Electricity, Gym, Parking, WiFi",216,538,1031.55,1352,1,11,TRUE,12,7,20,2,"Urgent let! Owner moving abroad, needs reliable tenant immediately. No agent fees. Low deposit.",The property photos appear to be copied from an estate agent listing.,1,Scam
India,Delhi,flat,2,0,4,"Balcony, CCTV/Security, Garden, Pool",Gym,272,335,320,453,0,59,FALSE,1,40,9,5,"Modern apartment in a sought-after development. Concierge service, gym included in building.",Smooth handover and honest deposit return. Would rent here again.,0,Not Scam
Israel,Tel Aviv,flat,2,1,11,"Balcony, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Washing Machine, WiFi","Gas/Heating, Gym, TV Licence",168,3063,3317.75,3228,0,78,FALSE,6,55,8,5,Spacious property with original wooden floors and bay windows. Must be seen.,Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
Denmark,Copenhagen,flat,2,1,9,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator",,0,1314,2520.8,2395,0,22,TRUE,3,9,0,2,Exceptional property at a shocking price. I cannot stress enough how trustworthy I am. Email me.,Seems too good to be true. Price is nowhere near the area average.,1,Scam
Brazil,Guarapari,house,2,0,10,"Bike Storage, CCTV/Security, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Electricity, Gas/Heating, Parking, Water",210,226,621,899,0,30,TRUE,6,19,7,1,"Luxury 2-bed flat going for half price. Owner in the USA, will arrange key courier after deposit received.",Profile created just a few days ago. No history or reviews at all.,1,Scam
Mongolia,Ulaanbaatar,flat,2,0,5,"Balcony, Bike Storage, CCTV/Security, Parking, Washing Machine","Council Tax, Gas/Heating, Parking, WiFi",78,514,840,789,0,88,TRUE,1,39,26,1,Best deal in the city — priced to go fast. No viewings before deposit secured. Safe neighbourhood.,Agent said they would send keys by post. This is a known scam method.,1,Scam
Sweden,Uppsala,flat,1,1,4,"Balcony, CCTV/Security, Gym, Pool",Electricity,112,824,1286.85,1136,1,57,FALSE,3,3,3,1,This property is priced extremely low due to landlord emergency. Act fast before it is gone.,Seems too good to be true. Price is nowhere near the area average.,1,Scam
Russia,Novosibirsk,flat,1,0,2,"CCTV/Security, Laundry Room","Water, WiFi",330,225,420,394,0,9,FALSE,3,27,12,2,"Spacious flat, all bills included, furnished, HALF PRICE for the right tenant. No viewings first.",Tried calling the number given and it does not connect to anyone.,1,Scam
Greece,Thessaloniki,house,3,0,4,"Balcony, Bike Storage, Dishwasher, WiFi","Council Tax, Gas/Heating, TV Licence, WiFi",223,634,1083.3,1114,0,24,FALSE,12,8,0,3,Exceptional property at a shocking price. I cannot stress enough how trustworthy I am. Email me.,Landlord became aggressive when I asked for a viewing. Walk away.,1,Scam
Cambodia,Koh Rong And Koh Rong Samloem,studio,0,0,7,"Balcony, Bike Storage, CCTV/Security, Laundry Room, Parking, Pool, Washing Machine","Electricity, Gas/Heating, WiFi",107,449,440,640,0,74,FALSE,12,19,24,2,Spacious property with original wooden floors and bay windows. Must be seen.,Straightforward process from viewing to move-in. Very professional.,0,Not Scam
Canada,Hamilton,studio,0,0,2,"Bike Storage, Gym","Gas/Heating, WiFi",119,493,996,1142,0,26,TRUE,12,46,23,4,"Luxury 2-bed flat going for half price. Owner in the USA, will arrange key courier after deposit received.",Multiple people reporting this same listing on local Facebook groups.,1,Scam
Australia,Adelaide,house,2,0,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",,0,749,1725,1400,0,56,FALSE,12,23,13,5,Stunning penthouse available for a fraction of the price. I am relocating and just need a good tenant.,Multiple people reporting this same listing on local Facebook groups.,1,Scam
South Africa,Centurion,house,3,1,5,"Bike Storage, CCTV/Security, Dishwasher, Laundry Room, WiFi","Council Tax, TV Licence, WiFi",63,582,965.42,812,0,70,TRUE,1,13,0,5,This property is priced extremely low due to landlord emergency. Act fast before it is gone.,Deposit demanded before any contract or tenancy agreement provided.,1,Scam
Spain,Palma De Mallorca,house,3,0,2,"Balcony, Lift/Elevator","Council Tax, Electricity, Gym, Parking",94,2912,2979.65,2447,0,48,TRUE,12,5,6,4,Comfortable 2-bed apartment close to university. Great for professionals or students.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
Italy,Turin,flat,2,0,6,"Concierge, Dishwasher, Garden, Laundry Room, Lift/Elevator, Pool","Electricity, Gas/Heating, Parking",109,755,1178,957,1,28,FALSE,6,28,13,5,"Urgent let! Owner moving abroad, needs reliable tenant immediately. No agent fees. Low deposit.",Agent said they would send keys by post. This is a known scam method.,1,Scam
Bahamas,Nassau,flat,1,0,5,"CCTV/Security, Dishwasher, Gym, Laundry Room, Parking","TV Licence, Water, WiFi",95,1300,2000,2095,0,72,TRUE,3,44,27,1,Massive discount on this stunning flat. Owner cannot meet in person. Western Union or bank transfer accepted.,Tried calling the number given and it does not connect to anyone.,1,Scam
Kazakhstan,Almaty,house,3,1,12,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",,0,1319,2063.1,2732,0,79,TRUE,1,52,22,5,"Once-in-a-lifetime rental price. Contact me on WhatsApp, all photos genuine. Pay deposit and keys will be shipped.",Could not verify this property exists. Address appeared to be fake.,1,Scam
Italy,Palermo,studio,0,1,11,"Balcony, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Washing Machine, WiFi",Electricity,110,654,758.08,920,0,58,FALSE,6,6,13,1,"Cosy top-floor apartment with city views. South-facing living room, very bright and warm.",Property was well maintained throughout our stay. Highly recommend.,0,Not Scam
Switzerland,Canton Of Valais,flat,1,1,5,"CCTV/Security, Concierge, Garden, Gym, WiFi","Electricity, Gym, Laundry Room, Water",292,1927,2072.3,1755,0,26,FALSE,3,1,6,1,Purpose-built flat in a well-managed block. Communal garden and bike storage available.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
Ukraine,Kharkiv,flat,1,0,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Garden, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi",,0,142,235,349,0,73,FALSE,1,52,26,5,This beautiful home is priced low because I need a trustworthy tenant urgently. References not needed.,Landlord claimed to be abroad and could not provide local references.,1,Scam
Mexico,Mexico City,house,2,0,7,"Concierge, Garden, Laundry Room, Lift/Elevator, Parking, Pool, WiFi",,0,2085,2116,2491,0,8,FALSE,1,26,15,4,Immaculate flat on a high floor with panoramic views. Recently refurbished throughout.,Did not have a single issue during our 18-month tenancy.,0,Not Scam
Greece,Heraklion,flat,2,0,12,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Parking, TV Licence, WiFi",241,416,883,872,0,34,TRUE,6,57,25,5,Low rent because I have already found my new place and am paying double. Need someone fast.,Profile created just a few days ago. No history or reviews at all.,1,Scam
Pakistan,Islamabad,house,2,1,4,"Dishwasher, Laundry Room, Lift/Elevator, Pool","Gym, Parking, Water, WiFi",156,414,396.75,534,1,79,FALSE,3,18,20,5,Attractive ground-floor flat with patio doors opening to communal garden. No pets.,One of the better rental experiences I have had. Landlord is fair.,0,Not Scam
Lithuania,Kaunas,house,3,1,11,"Balcony, Bike Storage, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine","Electricity, Gym, Parking, WiFi",98,1661,1557.9,2264,0,85,FALSE,6,34,17,1,Spacious 2-bedroom flat with separate dining area. Large windows with garden views.,Landlord respected our privacy and handled maintenance well.,0,Not Scam
India,Kolkata,flat,3,1,11,"Balcony, Bike Storage, CCTV/Security, Concierge, Dishwasher, Gym, Laundry Room, Lift/Elevator, Parking, Washing Machine, WiFi",,0,575,575,711,0,16,FALSE,1,13,26,5,Charming flat on a quiet side street. Period features with modern upgrades throughout.,Landlord was prompt and professional. No issues during the tenancy.,0,Not Scam
Italy,Palermo,flat,3,0,8,"Balcony, Bike Storage, CCTV/Security, Concierge, Gym, Laundry Room, Washing Machine, WiFi",Council Tax,326,1113,1001,1026,0,56,FALSE,1,58,5,3,"Recently renovated property with high-quality fixtures. Energy-efficient boiler, low bills.",Clean flat on move-in. Deposit returned promptly at end of tenancy.,0,Not Scam
Taiwan,New Taipei,flat,2,0,12,"Balcony, CCTV/Security, Concierge, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Gas/Heating, Laundry Room, TV Licence, WiFi",222,822,840,993,0,74,TRUE,12,29,26,1,Spacious 3-bed house with utility room and large kitchen-diner. Available mid-month.,Well priced for the area and what you get. Happy with everything.,0,Not Scam
South Africa,Centurion,flat,2,0,11,"Bike Storage, CCTV/Security, Dishwasher, Garden, Gym, Laundry Room, Lift/Elevator, Parking, Pool, Washing Machine, WiFi","Gas/Heating, Laundry Room, TV Licence, WiFi",164,518,470,479,0,46,FALSE,6,20,25,1,Lovely property in a popular residential area. Minutes from the train station and local cafes.,Did not have a single issue during our 18-month tenancy.,0,Not Scam
Finland,Tampere,studio,0,0,7,"Balcony, Bike Storage, Concierge, Garden, Gym, Parking, Washing Machine","Electricity, Parking, TV Licence",268,807,744,713,1,31,FALSE,6,15,13,1,"Cosy top-floor apartment with city views. South-facing living room, very bright and warm.",Good experience overall. Repairs were handled quickly when needed.,0,Not Scam
